"Time","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.245:9101","140.114.28.246:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101","140.114.28.247:9101"
1627021070000,98,0,0,0,0,0,93,0,29,64,44,64
1627021075000,89,2,0,0,0,2,82,0,40,39,28,0
1627021080000,98,0,0,0,0,67,99,0,40,66,45,51
1627021085000,99,0,0,0,0,62,87,0,41,64,46,52
1627021090000,90,0,92,0,0,38,98,0,0,59,1,44
1627021095000,97,0,32,0,0,44,99,0,32,17,13,60
1627021100000,85,0,31,0,0,0,93,0,63,52,48,0
1627021105000,99,0,54,0,35,1,96,0,64,84,68,0
1627021110000,89,1,30,0,35,0,100,0,11,57,21,21
1627021115000,92,69,47,0,84,21,83,0,22,0,40,1
1627021120000,89,68,31,0,38,67,96,0,55,14,10,0
1627021125000,99,39,31,0,43,68,99,0,21,4,25,1
1627021130000,96,0,60,0,87,0,87,0,63,65,61,54
1627021135000,100,22,38,0,35,0,82,8,52,29,52,65
1627021140000,100,0,30,0,37,0,84,0,16,63,14,21
1627021145000,82,66,34,0,35,0,90,0,58,38,58,17
1627021150000,89,53,41,0,35,0,82,0,72,83,69,78
1627021155000,95,12,35,0,37,0,81,0,85,43,87,6
1627021160000,88,52,31,0,41,0,0,0,50,64,49,1
1627021165000,85,41,45,88,46,21,89,19,37,35,33,12
1627021170000,84,58,30,31,35,62,84,89,41,9,42,76
1627021175000,83,69,31,44,47,59,85,60,61,77,56,0
1627021180000,89,24,30,98,49,57,99,75,34,63,25,30
1627021185000,83,0,35,10,41,56,88,56,34,73,42,81
1627021190000,98,0,35,64,56,34,90,0,20,45,0,0
1627021195000,99,23,49,74,35,33,86,47,77,61,25,65
1627021200000,88,52,87,0,35,0,100,0,64,76,74,39
1627021205000,89,38,47,55,35,77,100,79,15,59,35,74
1627021210000,99,68,53,63,52,70,97,37,4,74,64,0
1627021215000,95,0,50,56,86,17,99,0,49,42,61,69
1627021220000,99,69,30,38,56,21,95,0,63,64,57,1
1627021225000,100,25,31,58,47,46,99,89,50,61,52,1
1627021230000,86,36,37,32,55,0,88,9,4,51,54,16
1627021235000,99,37,30,71,45,69,99,18,83,82,56,76
1627021240000,90,68,38,0,35,5,99,43,73,58,37,58
1627021245000,84,2,41,2,53,35,88,3,65,59,52,20
1627021250000,100,1,51,36,53,22,99,1,88,88,88,2
1627021255000,87,1,74,30,49,51,99,73,25,33,8,0
1627021260000,90,61,31,21,35,0,98,0,63,44,55,19
1627021265000,86,0,45,1,0,47,99,0,0,0,0,0
1627021270000,2,0,30,1,0,42,99,0,0,0,0,0
1627021275000,100,0,38,0,0,61,89,41,0,0,0,0
1627021280000,90,0,30,0,0,59,96,56,0,0,0,0
1627021285000,85,12,30,69,0,2,90,50,0,0,0,0
1627021290000,96,0,41,47,0,51,100,0,0,0,17,0
1627021295000,88,0,31,14,0,76,79,37,0,0,0,0
1627021300000,81,0,30,55,0,48,89,53,0,0,0,0
1627021305000,85,0,30,26,0,0,99,0,0,0,0,0
1627021310000,89,0,80,0,0,0,88,4,0,0,0,0
1627021315000,91,0,31,56,0,49,88,64,2,3,0,0
1627021320000,99,0,46,0,0,0,99,2,0,0,0,0
1627021325000,100,18,37,25,53,11,87,35,0,0,49,0
1627021330000,94,9,30,0,69,86,98,16,0,0,69,0
1627021335000,99,68,31,0,0,16,99,63,0,0,52,0
1627021340000,91,0,31,1,20,66,95,48,23,23,41,0
1627021345000,88,9,38,48,0,40,98,63,70,39,0,0
1627021350000,87,11,30,0,2,1,100,63,81,77,64,0
1627021355000,89,64,47,0,50,63,99,33,65,66,52,0
1627021360000,92,0,35,0,68,79,89,66,57,56,0,0
1627021365000,99,0,37,34,18,55,99,52,89,59,0,5
1627021370000,91,49,1,0,10,41,90,0,80,70,0,0
1627021375000,85,62,0,21,27,0,99,1,83,58,0,0
1627021380000,88,68,0,0,26,1,92,63,78,54,0,1
1627021385000,87,0,0,25,0,1,100,35,0,0,0,0
1627021390000,95,0,0,93,0,28,87,55,0,0,0,0
1627021395000,99,0,0,47,0,0,68,12,0,0,0,26
1627021400000,86,0,0,62,0,75,97,81,0,0,0,0
1627021405000,87,0,0,10,0,50,88,15,0,0,0,0
1627021410000,83,11,0,65,0,59,85,64,0,32,19,0
1627021415000,87,0,1,63,1,0,90,1,99,38,0,0
